Time,Hybrid,Classic
0.034528176391601564,0.0,1.0
0.03472482539367676,0.0,1.0
0.035063902938842775,0.0,1.0
0.03507863856506348,0.0,1.0
0.035373608673095705,0.0,1.0
0.03545490940856934,0.0,1.0
0.03557855599975586,0.0,1.0
0.03558365544128418,0.0,1.0
0.0356175108795166,0.0,1.0
0.03568446017456055,0.0,1.0
0.03572093821716309,0.0,1.0
0.03587686396789551,0.0,1.0
0.03587786396789551,0.0,1.0
0.03593141549682617,0.0,1.0
0.03593899856567383,0.0,1.0
0.03594634321594238,0.0,1.0
0.036009186279296876,0.0,1.0
0.03606406887817383,0.0,1.0
0.03609196385192871,0.0,1.0
0.03611671305847168,0.0,1.0
0.03612334245300293,0.0,1.0
0.03615872105407715,0.0,1.0
0.03617178775024414,0.0,1.0
0.036173695098876954,0.0,1.0
0.03621114039611816,0.0,1.0
0.03627979136657715,0.0,1.0
0.03630077220153809,0.0,1.0
0.03631450782775879,0.0,1.0
0.0363169383392334,0.0,1.0
0.03633644233703613,0.0,1.0
0.03640376902770996,0.0,1.0
0.03642098149108887,0.0,1.0
0.03642747869873047,0.0,1.0
0.036500659622192386,0.0,1.0
0.03652960771179199,0.0,1.0
0.03657952984619141,0.0,1.0
0.03660432537841797,0.0,1.0
0.036619299423217774,0.0,1.0
0.0366228757019043,0.0,1.0
0.03664920118713379,0.0,1.0
0.03666745997619629,0.0,1.0
0.036678904067993165,0.0,1.0
0.03671800471496582,0.0,1.0
0.03673445559692383,0.0,1.0
0.03673876071166992,0.0,1.0
0.036761065826416015,0.0,1.0
0.036778086196899415,0.0,1.0
0.036780185638427734,0.0,1.0
0.036814133728027346,0.0,1.0
0.03683283660888672,0.0,1.0
0.03684460498046875,0.0,1.0
0.03689991809082031,0.0,1.0
0.03692166050720215,0.0,1.0
0.03693901873779297,0.0,1.0
0.03696166850280762,0.0,1.0
0.0369745894317627,0.0,1.0
0.036995808685302736,0.0,1.0
0.03701030589294434,0.0,1.0
0.03709403713989258,0.0,1.0
0.037104050720214846,0.0,1.0
0.037134998809814454,0.0,1.0
0.03718172885131836,0.0,1.0
0.03722016056823731,0.0,1.0
0.03724638661193848,0.0,1.0
0.03724973126220703,0.0,1.0
0.03725616177368164,0.0,1.0
0.03726059907531738,0.0,1.0
0.03727471209716797,0.0,1.0
0.037280195724487306,0.0,1.0
0.03728491777038574,0.0,1.0
0.03729876641845703,0.0,1.0
0.03729926921081543,0.0,1.0
0.03733270092773437,0.0,1.0
0.03737556315612793,0.0,1.0
0.037390106689453126,0.0,1.0
0.03741147171020508,0.0,1.0
0.037432068359375,0.0,1.0
0.03748175886535644,0.0,1.0
0.037491388259887695,0.0,1.0
0.03752457476806641,0.0,1.0
0.037528866302490235,0.0,1.0
0.03752891941833496,0.0,1.0
0.037572543228149416,0.0,1.0
0.03758623931884766,0.0,1.0
0.03759444499206543,0.0,1.0
0.03759748452758789,0.0,1.0
0.03760873652648926,0.0,1.0
0.037640207778930665,0.0,1.0
0.03766571856689453,0.0,1.0
0.03766805642700195,0.0,1.0
0.037673063217163086,0.0,1.0
0.0376914677734375,0.0,1.0
0.037705680236816405,0.0,1.0
0.03773204525756836,0.0,1.0
0.03774740348815918,0.0,1.0
0.03775107241821289,0.0,1.0
0.03775131083679199,0.0,1.0
0.037757748138427735,0.0,1.0
0.037760609161376954,0.0,1.0
0.03777620581054687,0.0,1.0
0.037778874740600585,0.0,1.0
0.037789696228027345,0.0,1.0
0.037826412689208985,0.0,1.0
0.0378280352935791,0.0,1.0
0.037832611572265626,0.0,1.0
0.03783971780395508,0.0,1.0
0.037840645523071294,0.0,1.0
0.03784173138427735,0.0,1.0
0.03784262515258789,0.0,1.0
0.037859937057495116,0.0,1.0
0.03786122180175781,0.0,1.0
0.03786384440612793,0.0,1.0
0.03788620942687988,0.0,1.0
0.03789073937988281,0.0,1.0
0.03790452133178711,0.0,1.0
0.03791014393615723,0.0,1.0
0.03791148179626465,0.0,1.0
0.03791348858642578,0.0,1.0
0.03792331007385254,0.0,1.0
0.037925932678222654,0.0,1.0
0.03794409881591797,0.0,1.0
0.03796083444213867,0.0,1.0
0.0379638412322998,0.0,1.0
0.03796755648803711,0.0,1.0
0.03798047741699219,0.0,1.0
0.0379808616027832,0.0,1.0
0.03798129211425781,0.0,1.0
0.037988967834472656,0.0,1.0
0.037989398345947265,0.0,1.0
0.03798996783447266,0.0,1.0
0.037998696670532225,0.0,1.0
0.03801347862243652,0.0,1.0
0.03801381648254395,0.0,1.0
0.03802473062133789,0.0,1.0
0.038035267364501954,0.0,1.0
0.03806640754699707,0.0,1.0
0.038067361221313475,0.0,1.0
0.038069122802734376,0.0,1.0
0.03807060643005371,0.0,1.0
0.03808314317321777,0.0,1.0
0.03808528894042969,0.0,1.0
0.038090342056274415,0.0,1.0
0.038099640380859376,0.0,1.0
0.03810741554260254,0.0,1.0
0.03811418391418457,0.0,1.0
0.03813407209777832,0.0,1.0
0.038185663162231445,0.0,1.0
0.03818758409118652,0.0,1.0
0.03818986204528809,0.0,1.0
0.038203021392822265,0.0,1.0
0.038228578506469726,0.0,1.0
0.03824851301574707,0.0,1.0
0.038270348083496095,0.0,1.0
0.03830348826599121,0.0,1.0
0.03840047830200195,0.0,1.0
0.038442870483398436,0.0,1.0
0.03846218238830566,0.0,1.0
0.03848960052490234,0.0,1.0
0.03849513047790527,0.0,1.0
0.038810604583740235,0.0,1.0
0.03996388157653809,0.0,1.0
0.040112800537109375,0.0,1.0
0.04017145150756836,0.0,1.0
0.040202107315063476,0.0,1.0
0.04020558920288086,0.0,1.0
0.04029875685119629,0.0,1.0
0.04030137271118164,0.0,1.0
0.04031584051513672,0.0,1.0
0.04032114237976074,0.0,1.0
0.04033295353698731,0.0,1.0
0.04036576264953613,0.0,1.0
0.040372550109863285,0.0,1.0
0.04042621310424804,0.0,1.0
0.04044657829284668,0.0,1.0
