n=48;
Cost=[[0.0, 273.0, 1272.0, 744.0, 1138.0, 1972.0, 1580.0, 1878.0, 1539.0, 1457.0, 429.0, 1129.0, 1251.0, 1421.0, 588.0, 334.0, 837.0, 1364.0, 229.0, 961.0, 754.0, 1169.0, 1488.0, 720.0, 1280.0, 816.0, 664.0, 1178.0, 939.0, 1698.0, 983.0, 1119.0, 1029.0, 1815.0, 721.0, 1753.0, 330.0, 1499.0, 1107.0, 1576.0, 942.0, 484.0, 617.0, 896.0, 1184.0, 1030.0, 1718.0, 604.0, ]
[273.0, 0.0, 999.0, 809.0, 866.0, 1722.0, 1338.0, 1640.0, 1226.0, 1185.0, 440.0, 894.0, 992.0, 1173.0, 334.0, 358.0, 626.0, 1124.0, 358.0, 847.0, 533.0, 915.0, 1219.0, 481.0, 1009.0, 543.0, 937.0, 915.0, 667.0, 1441.0, 812.0, 848.0, 776.0, 1560.0, 526.0, 1494.0, 598.0, 1244.0, 1304.0, 1306.0, 685.0, 668.0, 444.0, 1157.0, 1359.0, 1176.0, 1475.0, 335.0, ]
[1272.0, 999.0, 0.0, 1519.0, 140.0, 937.0, 697.0, 951.0, 267.0, 227.0, 1229.0, 587.0, 369.0, 554.0, 721.0, 1212.0, 739.0, 596.0, 1291.0, 1114.0, 701.0, 426.0, 285.0, 676.0, 155.0, 456.0, 1936.0, 319.0, 337.0, 604.0, 907.0, 214.0, 424.0, 748.0, 817.0, 666.0, 1592.0, 521.0, 2172.0, 356.0, 467.0, 1583.0, 882.0, 2139.0, 2182.0, 1961.0, 781.0, 678.0, ]
[744.0, 809.0, 1519.0, 0.0, 1425.0, 1861.0, 1473.0, 1713.0, 1761.0, 1617.0, 370.0, 1073.0, 1304.0, 1369.0, 1092.0, 453.0, 798.0, 1283.0, 973.0, 565.0, 1315.0, 1204.0, 1796.0, 846.0, 1447.0, 1143.0, 959.0, 1275.0, 1213.0, 2085.0, 742.0, 1309.0, 1479.0, 1760.0, 703.0, 1727.0, 872.0, 1479.0, 686.0, 1698.0, 1057.0, 387.0, 1252.0, 904.0, 668.0, 443.0, 1600.0, 930.0, ]
[1138.0, 866.0, 140.0, 1425.0, 0.0, 1052.0, 776.0, 1049.0, 402.0, 361.0, 1119.0, 578.0, 406.0, 618.0, 581.0, 1095.0, 670.0, 641.0, 1152.0, 1060.0, 567.0, 443.0, 374.0, 579.0, 235.0, 325.0, 1802.0, 331.0, 217.0, 665.0, 862.0, 182.0, 312.0, 864.0, 732.0, 783.0, 1456.0, 608.0, 2066.0, 491.0, 400.0, 1466.0, 744.0, 2013.0, 2082.0, 1865.0, 875.0, 552.0, ]
[1972.0, 1722.0, 937.0, 1861.0, 1052.0, 0.0, 400.0, 182.0, 820.0, 721.0, 1735.0, 851.0, 740.0, 551.0, 1551.0, 1769.0, 1159.0, 613.0, 2072.0, 1300.0, 1605.0, 807.0, 1017.0, 1251.0, 818.0, 1259.0, 2596.0, 826.0, 1137.0, 1255.0, 1123.0, 943.0, 1359.0, 188.0, 1282.0, 271.0, 2300.0, 483.0, 2540.0, 609.0, 1038.0, 2099.0, 1776.0, 2699.0, 2493.0, 2266.0, 264.0, 1398.0, ]
[1580.0, 1338.0, 697.0, 1473.0, 776.0, 400.0, 0.0, 304.0, 699.0, 538.0, 1335.0, 454.0, 393.0, 173.0, 1198.0, 1370.0, 760.0, 216.0, 1692.0, 919.0, 1286.0, 435.0, 879.0, 861.0, 548.0, 913.0, 2198.0, 483.0, 803.0, 1181.0, 731.0, 627.0, 1086.0, 292.0, 883.0, 279.0, 1906.0, 178.0, 2156.0, 490.0, 662.0, 1699.0, 1430.0, 2300.0, 2117.0, 1888.0, 138.0, 1023.0, ]
[1878.0, 1640.0, 951.0, 1713.0, 1049.0, 182.0, 304.0, 0.0, 884.0, 755.0, 1612.0, 749.0, 690.0, 476.0, 1501.0, 1654.0, 1049.0, 516.0, 1995.0, 1149.0, 1580.0, 739.0, 1079.0, 1161.0, 815.0, 1214.0, 2485.0, 780.0, 1100.0, 1347.0, 985.0, 916.0, 1361.0, 260.0, 1171.0, 328.0, 2202.0, 445.0, 2385.0, 665.0, 966.0, 1969.0, 1729.0, 2568.0, 2333.0, 2108.0, 177.0, 1327.0, ]
[1539.0, 1226.0, 267.0, 1761.0, 402.0, 820.0, 699.0, 884.0, 0.0, 177.0, 1486.0, 757.0, 506.0, 609.0, 981.0, 1474.0, 967.0, 681.0, 1552.0, 1317.0, 936.0, 594.0, 197.0, 928.0, 316.0, 723.0, 2203.0, 500.0, 604.0, 482.0, 1104.0, 455.0, 630.0, 641.0, 1058.0, 562.0, 1857.0, 528.0, 2425.0, 220.0, 704.0, 1845.0, 1122.0, 2405.0, 2428.0, 2204.0, 738.0, 945.0, ]
[1457.0, 1185.0, 227.0, 1617.0, 361.0, 721.0, 538.0, 755.0, 177.0, 0.0, 1362.0, 587.0, 335.0, 435.0, 930.0, 1358.0, 819.0, 504.0, 1496.0, 1153.0, 927.0, 428.0, 341.0, 803.0, 180.0, 649.0, 2119.0, 343.0, 521.0, 652.0, 939.0, 340.0, 649.0, 533.0, 918.0, 451.0, 1783.0, 362.0, 2290.0, 130.0, 568.0, 1727.0, 1105.0, 2301.0, 2285.0, 2059.0, 595.0, 853.0, ]
[429.0, 440.0, 1229.0, 370.0, 1119.0, 1735.0, 1335.0, 1612.0, 1486.0, 1362.0, 0.0, 891.0, 1082.0, 1199.0, 726.0, 96.0, 583.0, 1125.0, 653.0, 563.0, 947.0, 986.0, 1493.0, 560.0, 1183.0, 813.0, 882.0, 1033.0, 902.0, 1763.0, 642.0, 1032.0, 1131.0, 1604.0, 463.0, 1556.0, 663.0, 1298.0, 947.0, 1461.0, 795.0, 371.0, 882.0, 967.0, 973.0, 768.0, 1472.0, 588.0, ]
[1129.0, 894.0, 587.0, 1073.0, 578.0, 851.0, 454.0, 749.0, 757.0, 587.0, 891.0, 0.0, 252.0, 308.0, 803.0, 920.0, 309.0, 238.0, 1252.0, 569.0, 940.0, 165.0, 863.0, 414.0, 454.0, 552.0, 1745.0, 269.0, 482.0, 1188.0, 355.0, 397.0, 833.0, 713.0, 432.0, 666.0, 1453.0, 410.0, 1758.0, 642.0, 262.0, 1260.0, 1051.0, 1858.0, 1737.0, 1508.0, 592.0, 598.0, ]
[1251.0, 992.0, 369.0, 1304.0, 406.0, 740.0, 393.0, 690.0, 506.0, 335.0, 1082.0, 252.0, 0.0, 222.0, 814.0, 1094.0, 510.0, 235.0, 1335.0, 820.0, 892.0, 100.0, 626.0, 541.0, 219.0, 524.0, 1897.0, 90.0, 410.0, 952.0, 805.0, 238.0, 706.0, 570.0, 622.0, 503.0, 1581.0, 257.0, 1985.0, 396.0, 309.0, 1453.0, 1039.0, 2043.0, 1972.0, 1744.0, 514.0, 661.0, ]
[1421.0, 1173.0, 554.0, 1369.0, 618.0, 551.0, 173.0, 476.0, 609.0, 435.0, 1199.0, 308.0, 222.0, 0.0, 1025.0, 1227.0, 617.0, 90.0, 1525.0, 835.0, 1114.0, 263.0, 770.0, 700.0, 400.0, 740.0, 2049.0, 311.0, 630.0, 1087.0, 630.0, 459.0, 924.0, 405.0, 739.0, 360.0, 1749.0, 115.0, 2055.0, 428.0, 492.0, 1568.0, 1256.0, 2166.0, 2026.0, 1796.0, 303.0, 853.0, ]
[588.0, 334.0, 721.0, 1092.0, 581.0, 1551.0, 1198.0, 1501.0, 981.0, 930.0, 726.0, 803.0, 814.0, 1025.0, 0.0, 663.0, 632.0, 999.0, 572.0, 972.0, 225.0, 763.0, 908.0, 451.0, 767.0, 293.0, 1240.0, 726.0, 420.0, 1111.0, 862.0, 617.0, 443.0, 1374.0, 586.0, 1299.0, 887.0, 1070.0, 1633.0, 1057.0, 547.0, 999.0, 252.0, 1483.0, 1681.0, 1489.0, 1326.0, 236.0, ]
[334.0, 358.0, 1212.0, 453.0, 1095.0, 1769.0, 1370.0, 1654.0, 1474.0, 1358.0, 96.0, 920.0, 1094.0, 1227.0, 663.0, 0.0, 610.0, 1156.0, 557.0, 642.0, 879.0, 1000.0, 1467.0, 558.0, 1178.0, 780.0, 831.0, 1038.0, 879.0, 1726.0, 700.0, 1023.0, 1082.0, 1631.0, 488.0, 1579.0, 586.0, 1320.0, 982.0, 1463.0, 796.0, 371.0, 802.0, 940.0, 1021.0, 826.0, 1508.0, 550.0, ]
[837.0, 626.0, 739.0, 798.0, 670.0, 1159.0, 760.0, 1049.0, 967.0, 819.0, 583.0, 309.0, 510.0, 617.0, 632.0, 610.0, 0.0, 546.0, 983.0, 397.0, 821.0, 411.0, 1023.0, 180.0, 651.0, 478.0, 1438.0, 476.0, 485.0, 1333.0, 235.0, 525.0, 827.0, 1022.0, 123.0, 973.0, 1155.0, 715.0, 1475.0, 902.0, 273.0, 953.0, 882.0, 1550.0, 1467.0, 1240.0, 898.0, 396.0, ]
[1364.0, 1124.0, 596.0, 1283.0, 641.0, 613.0, 216.0, 516.0, 681.0, 504.0, 1125.0, 238.0, 235.0, 90.0, 999.0, 1156.0, 546.0, 0.0, 1479.0, 745.0, 1105.0, 240.0, 831.0, 645.0, 442.0, 723.0, 1983.0, 316.0, 623.0, 1152.0, 543.0, 470.0, 939.0, 482.0, 669.0, 443.0, 1690.0, 205.0, 1969.0, 510.0, 455.0, 1492.0, 1238.0, 2091.0, 1938.0, 1709.0, 354.0, 813.0, ]
[229.0, 358.0, 1291.0, 973.0, 1152.0, 2072.0, 1692.0, 1995.0, 1552.0, 1496.0, 653.0, 1252.0, 1335.0, 1525.0, 572.0, 557.0, 983.0, 1479.0, 0.0, 1163.0, 676.0, 1264.0, 1473.0, 839.0, 1326.0, 847.0, 801.0, 1254.0, 976.0, 1643.0, 1157.0, 1169.0, 983.0, 1905.0, 878.0, 1836.0, 346.0, 1590.0, 1286.0, 1621.0, 1034.0, 689.0, 503.0, 995.0, 1376.0, 1239.0, 1828.0, 674.0, ]
