n=127;
Cost=[[0.0, 656.0, 1556.0, 1353.0, 1661.0, 991.0, 418.0, 1874.0, 1397.0, 1233.0, 1276.0, 1044.0, 844.0, 883.0, 836.0, 259.0, 1476.0, 2133.0, 1612.0, 1148.0, 1561.0, 1416.0, 1402.0, 1249.0, 3322.0, 2285.0, 1774.0, 3764.0, 3793.0, 1453.0, 1628.0, 4114.0, 3528.0, 1888.0, 1166.0, 1038.0, 883.0, 2320.0, 2133.0, 1724.0, 1069.0, 2320.0, 1649.0, 2167.0, 2499.0, 4153.0, 3269.0, 3536.0, 3603.0, 1050.0, 1069.0, 2091.0, 3412.0, 2065.0, 3267.0, 1982.0, 1640.0, 2625.0, 3236.0, 2678.0, 2698.0, 2865.0, 9305.0, 2708.0, 5834.0, 3396.0, 2678.0, 3603.0, 5020.0, 4537.0, 4158.0, 1870.0, 2806.0, 2738.0, 4548.0, 3507.0, 2391.0, 3382.0, 2311.0, 2480.0, 4916.0, 6809.0, 6827.0, 4698.0, 7346.0, 7489.0, 7447.0, 7631.0, 6090.0, 2349.0, 2706.0, 6406.0, 4779.0, 4518.0, 4278.0, 6705.0, 5926.0, 12004.0, 7540.0, 2139.0, 11021.0, 10723.0, 2645.0, 7007.0, 591.0, 883.0, 9753.0, 1094.0, 6434.0, 5852.0, 6564.0, 6149.0, 3899.0, 812.0, 1100.0, 2422.0, 4111.0, 3642.0, 8622.0, 820.0, 1556.0, 3641.0, 4722.0, 2346.0, 5096.0, 5911.0, 6612.0, ]
[656.0, 0.0, 1870.0, 1996.0, 1166.0, 1612.0, 844.0, 2491.0, 1945.0, 1358.0, 1801.0, 1578.0, 778.0, 1281.0, 1486.0, 625.0, 2133.0, 2789.0, 2252.0, 1805.0, 2216.0, 2065.0, 2029.0, 1870.0, 3602.0, 2594.0, 2207.0, 3946.0, 4080.0, 1755.0, 2117.0, 4417.0, 3778.0, 1972.0, 906.0, 1038.0, 883.0, 2499.0, 2231.0, 1561.0, 1297.0, 2320.0, 1713.0, 1628.0, 1913.0, 3507.0, 2650.0, 2881.0, 2964.0, 676.0, 418.0, 1661.0, 2767.0, 1416.0, 2786.0, 1411.0, 984.0, 2706.0, 3613.0, 3036.0, 2982.0, 3185.0, 9953.0, 2767.0, 5560.0, 3045.0, 3275.0, 4248.0, 5675.0, 5180.0, 4773.0, 2509.0, 3443.0, 3388.0, 5199.0, 4153.0, 3045.0, 3995.0, 2909.0, 3045.0, 5515.0, 7378.0, 7373.0, 5301.0, 7924.0, 8070.0, 8038.0, 8229.0, 6072.0, 2691.0, 2935.0, 6406.0, 4292.0, 3863.0, 3964.0, 7341.0, 5908.0, 11977.0, 7475.0, 2189.0, 11489.0, 11238.0, 2101.0, 7315.0, 1194.0, 1512.0, 9132.0, 1740.0, 7056.0, 6422.0, 5908.0, 5502.0, 3787.0, 1358.0, 998.0, 2794.0, 4698.0, 2994.0, 9278.0, 1050.0, 957.0, 3856.0, 4571.0, 1860.0, 5180.0, 6493.0, 6165.0, ]
[1556.0, 1870.0, 0.0, 1411.0, 1972.0, 1142.0, 1142.0, 1435.0, 812.0, 625.0, 706.0, 2228.0, 1166.0, 2303.0, 1353.0, 1816.0, 1774.0, 2207.0, 1508.0, 1616.0, 1755.0, 1526.0, 1281.0, 1183.0, 4640.0, 3624.0, 2994.0, 5173.0, 5084.0, 2872.0, 2767.0, 5374.0, 4873.0, 3412.0, 2678.0, 2594.0, 2439.0, 3777.0, 3642.0, 3275.0, 2576.0, 3861.0, 3185.0, 3482.0, 3719.0, 4666.0, 3642.0, 4203.0, 4086.0, 1548.0, 2091.0, 2052.0, 3959.0, 3071.0, 3089.0, 2389.0, 2594.0, 1249.0, 1744.0, 1166.0, 1142.0, 1323.0, 9182.0, 1358.0, 4884.0, 2825.0, 1903.0, 3123.0, 4636.0, 3968.0, 3364.0, 1640.0, 2334.0, 2458.0, 4512.0, 3642.0, 2555.0, 3830.0, 2982.0, 3267.0, 5341.0, 7312.0, 7428.0, 5109.0, 6279.0, 6434.0, 6435.0, 6648.0, 4698.0, 820.0, 1160.0, 4989.0, 6152.0, 5292.0, 5800.0, 5993.0, 7448.0, 13516.0, 6187.0, 928.0, 11813.0, 11373.0, 3944.0, 5467.0, 1148.0, 1194.0, 10753.0, 1358.0, 5616.0, 4773.0, 7175.0, 6580.0, 2730.0, 906.0, 1100.0, 928.0, 4646.0, 4218.0, 8190.0, 820.0, 2201.0, 5020.0, 6278.0, 2380.0, 3613.0, 6384.0, 8034.0, ]
[1353.0, 1996.0, 1411.0, 0.0, 2767.0, 418.0, 1233.0, 580.0, 625.0, 1661.0, 706.0, 1211.0, 1771.0, 1512.0, 519.0, 1508.0, 367.0, 883.0, 259.0, 367.0, 348.0, 116.0, 164.0, 232.0, 3449.0, 2509.0, 1834.0, 4060.0, 3856.0, 1945.0, 1578.0, 4114.0, 3699.0, 2617.0, 2391.0, 2101.0, 2002.0, 2803.0, 2789.0, 2786.0, 1860.0, 3095.0, 2461.0, 3490.0, 3840.0, 5424.0, 4478.0, 4840.0, 4857.0, 2158.0, 2391.0, 3062.0, 4682.0, 3412.0, 4222.0, 3156.0, 2971.0, 2645.0, 2483.0, 2052.0, 2252.0, 2303.0, 8078.0, 2757.0, 6291.0, 4119.0, 1397.0, 2252.0, 3692.0, 3185.0, 2825.0, 519.0, 1453.0, 1397.0, 3324.0, 2349.0, 1211.0, 2439.0, 1578.0, 1874.0, 3971.0, 5934.0, 6032.0, 3741.0, 6052.0, 6191.0, 6135.0, 6311.0, 6019.0, 1834.0, 2389.0, 6288.0, 6029.0, 5852.0, 5341.0, 5352.0, 6490.0, 12487.0, 7522.0, 2332.0, 10403.0, 9977.0, 3964.0, 6231.0, 820.0, 492.0, 11103.0, 259.0, 5088.0, 4577.0, 7876.0, 7411.0, 4140.0, 778.0, 1920.0, 1812.0, 3248.0, 4924.0, 7301.0, 1402.0, 2794.0, 3877.0, 5545.0, 3372.0, 4858.0, 5010.0, 7803.0, ]
[1661.0, 1166.0, 1972.0, 2767.0, 0.0, 2349.0, 1556.0, 3121.0, 2461.0, 1353.0, 2297.0, 2691.0, 998.0, 2436.0, 2334.0, 1744.0, 3009.0, 3641.0, 2994.0, 2698.0, 3065.0, 2865.0, 2738.0, 2576.0, 4756.0, 3757.0, 3364.0, 5064.0, 5234.0, 2921.0, 3256.0, 5574.0, 4924.0, 3082.0, 1920.0, 2167.0, 2026.0, 3633.0, 3340.0, 2547.0, 2461.0, 3372.0, 2825.0, 2029.0, 2091.0, 2718.0, 1724.0, 2231.0, 2139.0, 625.0, 883.0, 519.0, 1996.0, 1323.0, 1624.0, 418.0, 935.0, 2216.0, 3573.0, 3012.0, 2822.0, 3071.0, 10845.0, 2231.0, 4463.0, 1920.0, 3787.0, 4924.0, 6417.0, 5824.0, 5290.0, 3225.0, 4104.0, 4131.0, 6088.0, 5084.0, 3944.0, 5026.0, 3968.0, 4140.0, 6567.0, 8469.0, 8487.0, 6346.0, 8249.0, 8404.0, 8407.0, 8619.0, 5246.0, 2678.0, 2678.0, 5598.0, 4558.0, 3322.0, 4601.0, 7917.0, 6868.0, 12891.0, 6570.0, 1740.0, 12646.0, 12375.0, 2391.0, 6995.0, 1972.0, 2288.0, 8804.0, 2547.0, 7565.0, 6744.0, 5220.0, 4676.0, 2900.0, 1996.0, 906.0, 2825.0, 5769.0, 2252.0, 10019.0, 1397.0, 418.0, 4989.0, 5414.0, 696.0, 4524.0, 7569.0, 6471.0, ]
[991.0, 1612.0, 1142.0, 418.0, 2349.0, 0.0, 820.0, 883.0, 519.0, 1281.0, 492.0, 1160.0, 1353.0, 1358.0, 259.0, 1183.0, 706.0, 1297.0, 656.0, 478.0, 734.0, 519.0, 418.0, 259.0, 3536.0, 2544.0, 1888.0, 4104.0, 3968.0, 1870.0, 1649.0, 4248.0, 3777.0, 2499.0, 2101.0, 1860.0, 1740.0, 2767.0, 2698.0, 2563.0, 1689.0, 2973.0, 2311.0, 3156.0, 3490.0, 5010.0, 4060.0, 4432.0, 4441.0, 1740.0, 1996.0, 2650.0, 4268.0, 3025.0, 3816.0, 2738.0, 2576.0, 2391.0, 2491.0, 1996.0, 2133.0, 2228.0, 8497.0, 2499.0, 5971.0, 3741.0, 1689.0, 2645.0, 4101.0, 3573.0, 3168.0, 906.0, 1834.0, 1805.0, 3741.0, 2757.0, 1616.0, 2806.0, 1870.0, 2139.0, 4348.0, 6303.0, 6384.0, 4119.0, 6359.0, 6501.0, 6457.0, 6640.0, 5829.0, 1724.0, 2228.0, 6113.0, 5742.0, 5453.0, 5137.0, 5730.0, 6468.0, 12505.0, 7324.0, 2026.0, 10723.0, 10325.0, 3633.0, 6279.0, 418.0, 116.0, 10739.0, 232.0, 5447.0, 4869.0, 7468.0, 6996.0, 3856.0, 367.0, 1508.0, 1740.0, 3603.0, 4512.0, 7710.0, 991.0, 2380.0, 3937.0, 5431.0, 2957.0, 4711.0, 5381.0, 7548.0, ]
[418.0, 844.0, 1142.0, 1233.0, 1556.0, 820.0, 0.0, 1673.0, 1100.0, 836.0, 957.0, 1323.0, 591.0, 1255.0, 778.0, 676.0, 1453.0, 2091.0, 1476.0, 1142.0, 1512.0, 1323.0, 1233.0, 1069.0, 3685.0, 2648.0, 2091.0, 4153.0, 4150.0, 1834.0, 1913.0, 4464.0, 3899.0, 2303.0, 1548.0, 1453.0, 1297.0, 2718.0, 2544.0, 2133.0, 1476.0, 2738.0, 2065.0, 2461.0, 2757.0, 4190.0, 3250.0, 3613.0, 3624.0, 935.0, 1194.0, 1913.0, 3449.0, 2231.0, 3095.0, 1931.0, 1771.0, 2216.0, 2844.0, 2279.0, 2285.0, 2458.0, 9298.0, 2303.0, 5515.0, 3134.0, 2439.0, 3461.0, 4921.0, 4385.0, 3944.0, 1724.0, 2645.0, 2625.0, 4537.0, 3528.0, 2389.0, 3490.0, 2461.0, 2671.0, 5036.0, 6962.0, 7007.0, 4812.0, 7080.0, 7227.0, 7196.0, 7389.0, 5689.0, 1945.0, 2288.0, 6002.0, 5109.0, 4640.0, 4670.0, 6531.0, 6342.0, 12419.0, 7147.0, 1740.0, 11262.0, 10926.0, 2937.0, 6603.0, 418.0, 743.0, 9965.0, 998.0, 6231.0, 5578.0, 6649.0, 6179.0, 3528.0, 519.0, 812.0, 2026.0, 4254.0, 3692.0, 8531.0, 418.0, 1561.0, 4022.0, 5138.0, 2201.0, 4682.0, 6052.0, 6964.0, ]
[1874.0, 2491.0, 1435.0, 580.0, 3121.0, 883.0, 1673.0, 0.0, 676.0, 1870.0, 836.0, 1774.0, 2133.0, 2091.0, 1069.0, 2056.0, 778.0, 844.0, 367.0, 935.0, 676.0, 591.0, 478.0, 625.0, 3898.0, 3009.0, 2334.0, 4537.0, 4278.0, 2504.0, 2075.0, 4512.0, 4153.0, 3185.0, 2957.0, 2678.0, 2576.0, 3340.0, 3348.0, 3366.0, 2439.0, 3663.0, 3036.0, 4035.0, 4373.0, 5824.0, 4846.0, 5273.0, 5250.0, 2544.0, 2865.0, 3346.0, 5088.0, 3899.0, 4463.0, 3528.0, 3443.0, 2555.0, 2052.0, 1713.0, 1982.0, 1972.0, 7786.0, 2671.0, 6264.0, 4256.0, 820.0, 1805.0, 3297.0, 2718.0, 2285.0, 259.0, 984.0, 1038.0, 3082.0, 2216.0, 1183.0, 2480.0, 1834.0, 2158.0, 3946.0, 5917.0, 6060.0, 3714.0, 5486.0, 5627.0, 5578.0, 5759.0, 5773.0, 1578.0, 2167.0, 6020.0, 6599.0, 6311.0, 5921.0, 4858.0, 7003.0, 12966.0, 7281.0, 2346.0, 10490.0, 10000.0, 4512.0, 5730.0, 1297.0, 991.0, 11621.0, 820.0, 4565.0, 4005.0, 8304.0, 7796.0, 4067.0, 1160.0, 2228.0, 1508.0, 3299.0, 5337.0, 6898.0, 1724.0, 3208.0, 4343.0, 6105.0, 3668.0, 4565.0, 4989.0, 8381.0, ]
[1397.0, 1945.0, 812.0, 625.0, 2461.0, 519.0, 1100.0, 676.0, 0.0, 1194.0, 164.0, 1673.0, 1486.0, 1874.0, 778.0, 1624.0, 991.0, 1397.0, 696.0, 906.0, 957.0, 734.0, 478.0, 418.0, 4020.0, 3045.0, 2380.0, 4605.0, 4441.0, 2389.0, 2133.0, 4711.0, 4265.0, 3016.0, 2552.0, 2346.0, 2216.0, 3283.0, 3217.0, 3051.0, 2201.0, 3490.0, 2825.0, 3549.0, 3856.0, 5173.0, 4184.0, 4640.0, 4596.0, 1903.0, 2285.0, 2671.0, 4441.0, 3322.0, 3787.0, 2872.0, 2853.0, 2026.0, 1972.0, 1486.0, 1649.0, 1724.0, 8462.0, 2139.0, 5695.0, 3602.0, 1353.0, 2466.0, 3968.0, 3364.0, 2865.0, 844.0, 1649.0, 1713.0, 3748.0, 2844.0, 1744.0, 3018.0, 2201.0, 2499.0, 4530.0, 6500.0, 6616.0, 4298.0, 5979.0, 6126.0, 6096.0, 6291.0, 5397.0, 1233.0, 1771.0, 5670.0, 6175.0, 5695.0, 5627.0, 5475.0, 6984.0, 13015.0, 6900.0, 1740.0, 11008.0, 10562.0, 4027.0, 5760.0, 812.0, 625.0, 11060.0, 656.0, 5153.0, 4478.0, 7664.0, 7137.0, 3528.0, 591.0, 1561.0, 1233.0, 3835.0, 4693.0, 7562.0, 1069.0, 2576.0, 4432.0, 5947.0, 2994.0, 4248.0, 5573.0, 8005.0, ]
[1233.0, 1358.0, 625.0, 1661.0, 1353.0, 1281.0, 836.0, 1870.0, 1194.0, 0.0, 1038.0, 2133.0, 591.0, 2091.0, 1397.0, 1476.0, 1986.0, 2533.0, 1834.0, 1740.0, 2002.0, 1774.0, 1578.0, 1435.0, 4518.0, 3482.0, 2909.0, 4989.0, 4981.0, 2671.0, 2715.0, 5292.0, 4735.0, 3117.0, 2231.0, 2228.0, 2065.0, 3551.0, 3364.0, 2865.0, 2303.0, 3536.0, 2872.0, 2921.0, 3132.0, 4060.0, 3045.0, 3583.0, 3480.0, 935.0, 1512.0, 1486.0, 3346.0, 2461.0, 2594.0, 1771.0, 1986.0, 1397.0, 2323.0, 1744.0, 1640.0, 1860.0, 9656.0, 1476.0, 4732.0, 2461.0, 2461.0, 3642.0, 5151.0, 4518.0, 3951.0, 2026.0, 2832.0, 2907.0, 4935.0, 4000.0, 2870.0, 4086.0, 3134.0, 3382.0, 5627.0, 7584.0, 7664.0, 5397.0, 6903.0, 7057.0, 7056.0, 7267.0, 4857.0, 1397.0, 1578.0, 5173.0, 5587.0, 4669.0, 5322.0, 6580.0, 7148.0, 13227.0, 6311.0, 906.0, 11984.0, 11602.0, 3372.0, 5965.0, 1069.0, 1276.0, 10129.0, 1512.0, 6218.0, 5396.0, 6567.0, 5993.0, 2698.0, 928.0, 478.0, 1526.0, 4884.0, 3603.0, 8733.0, 418.0, 1578.0, 4858.0, 5890.0, 1812.0, 3877.0, 6662.0, 7482.0, ]
