
Reading from file '/home/lorenzosciandra/Documenti/Code/GithubProjects/HybridTSPSolver/src/HybridSolver/data/AdjacencyMatrix/tsp_100_nodes/tsp_test_5.csv'

Writing to file '/home/lorenzosciandra/Documenti/Code/GithubProjects/HybridTSPSolver/src/HybridSolver/results/AdjacencyMatrix/tsp_100_nodes_hybrid/tsp_result_5.txt'

Optimal tour found with candidate node = 5, elapsed time = 195.868061s and interrupted = FALSE

B-&-B tree with generated BBNodes = 21518,  explored BBNodes = 13944 and max tree level = 12

SUBPROBLEM with cost = 7.493055, type = CLOSED_NEW_BEST, level of the BB tree = 10, prob = 0.995918, BBNode number = 20846 and time to obtain = 195.119446s
MST or 1-Tree with cost: 7.208398 and validity = TRUE
Edge2514: 29 <--> 78 weight = 0.047702 prob = 1.000000
Edge4791: 81 <--> 93 weight = 0.006828 prob = 1.000000
Edge2628: 31 <--> 55 weight = 0.039006 prob = 1.000000
Edge940: 9 <--> 94 weight = 0.035802 prob = 1.000000
Edge941: 9 <--> 95 weight = 0.117598 prob = 1.000000
Edge4316: 63 <--> 95 weight = 0.104184 prob = 1.000000
Edge4134: 59 <--> 63 weight = 0.080016 prob = 1.000000
Edge4159: 59 <--> 88 weight = 0.025413 prob = 1.000000
Edge1858: 20 <--> 88 weight = 0.027620 prob = 1.000000
Edge1792: 20 <--> 22 weight = 0.070979 prob = 1.000000
Edge256: 2 <--> 61 weight = 0.031896 prob = 1.000000
Edge367: 3 <--> 76 weight = 0.039583 prob = 1.000000
Edge4697: 76 <--> 99 weight = 0.024295 prob = 1.000000
Edge3869: 52 <--> 99 weight = 0.076312 prob = 1.000000
Edge4020: 56 <--> 72 weight = 0.113436 prob = 1.000000
Edge4027: 56 <--> 79 weight = 0.067188 prob = 1.000000
Edge3252: 41 <--> 54 weight = 0.011184 prob = 1.000000
Edge3474: 45 <--> 54 weight = 0.129571 prob = 1.000000
Edge2880: 35 <--> 45 weight = 0.064688 prob = 1.000000
Edge2909: 35 <--> 74 weight = 0.098120 prob = 1.000000
Edge74: 0 <--> 74 weight = 0.103603 prob = 1.000000
Edge4484: 68 <--> 98 weight = 0.091187 prob = 1.000000
Edge3694: 49 <--> 68 weight = 0.098883 prob = 1.000000
Edge2464: 28 <--> 98 weight = 0.046456 prob = 0.999743
Edge2398: 28 <--> 32 weight = 0.020357 prob = 1.000000
Edge2724: 32 <--> 84 weight = 0.132005 prob = 0.999159
Edge11: 0 <--> 11 weight = 0.077302 prob = 1.000000
Edge1090: 11 <--> 67 weight = 0.071376 prob = 1.000000
Edge4445: 67 <--> 90 weight = 0.029021 prob = 1.000000
Edge4836: 84 <--> 90 weight = 0.050896 prob = 1.000000
Edge3267: 41 <--> 69 weight = 0.107063 prob = 0.998821
Edge1517: 16 <--> 69 weight = 0.075095 prob = 0.998133
Edge3419: 44 <--> 53 weight = 0.025108 prob = 1.000000
Edge1691: 18 <--> 80 weight = 0.017374 prob = 1.000000
Edge3659: 48 <--> 83 weight = 0.017304 prob = 1.000000
Edge3641: 48 <--> 65 weight = 0.118430 prob = 1.000000
Edge1346: 14 <--> 65 weight = 0.063296 prob = 1.000000
Edge1339: 14 <--> 58 weight = 0.089818 prob = 1.000000
